   0.0000000E+00   3.9928619E+10   2.0100936E+10   5.9444213E+10   2.4440834E-12   0.0000000E+00   1.6416884E-12
   1.4492754E-02   3.7886834E+03   3.0309467E+03   6.8196302E+03   1.0484794E-01   7.9311149E-02   9.3498256E-02
   2.8985507E-02   3.4098151E+03   1.5154734E+03   4.9252884E+03   3.4608948E-02   9.9845826E-02   5.4681834E-02
   4.3478261E-02   1.5154734E+03   0.0000000E+00   1.5154734E+03   2.1005555E-01   0.0000000E+00   2.1005555E-01
   5.7971014E-02   1.8943417E+03   5.6830251E+02   2.4626442E+03   7.5287826E-02   1.8852821E-01   1.0142022E-01
   7.2463768E-02   9.0928402E+02   7.5773668E+02   1.6670207E+03   1.0756501E-01   1.0821303E-01   1.0785956E-01
   8.6956522E-02   8.8402613E+02   3.7886834E+02   1.2628945E+03   1.4098143E-01   1.2666012E-01   1.3668504E-01
   1.0144928E-01   5.4124049E+02   2.1649620E+02   7.5773668E+02   7.6751233E-02   6.4071871E-02   7.3128558E-02
   1.1594203E-01   2.8415126E+02   2.8415126E+02   5.6830251E+02   1.8374476E-01   1.0335230E-01   1.4354853E-01
   1.3043478E-01   8.4192965E+02   3.3677186E+02   1.1787015E+03   1.9648318E-01   3.4920688E-02   1.5032247E-01
   1.4492754E-01   3.0309467E+02   7.5773668E+01   3.7886834E+02   1.6300326E-01   9.2343010E-02   1.4887121E-01
   1.5942029E-01   1.3777031E+02   2.0665546E+02   3.4442577E+02   1.6707140E-01   2.6706826E-01   2.2706952E-01
   1.7391304E-01   2.5257889E+02   1.2628945E+02   3.7886834E+02   1.3900404E-01   5.6827351E-02   1.1161181E-01
   1.8840580E-01   4.6629950E+02   2.3314975E+02   6.9944925E+02   1.4147837E-01   5.5588268E-03   9.6171858E-02
   2.0289855E-01   5.9536454E+02   1.0824810E+02   7.0361264E+02   1.1860428E-01   2.5912283E-01   1.4022252E-01
   2.1739130E-01   3.0309467E+02   3.5361045E+02   6.5670513E+02   4.3596070E-02   9.6427212E-02   7.2043608E-02
   2.3188406E-01   2.3679271E+02   1.4207563E+02   3.7886834E+02   1.1785826E-01   8.6497012E-02   1.0609779E-01
   2.4637681E-01   1.7829098E+02   8.9145492E+01   2.6743648E+02   5.9013766E-02   2.7095729E-01   1.2966161E-01
   2.6086957E-01   5.0515779E+02   1.2628945E+02   6.3144724E+02   1.6644251E-01   1.6759156E-01   1.6667232E-01
   2.7536232E-01   1.1964263E+02   1.1964263E+02   2.3928527E+02   3.1122514E-02   1.1024987E-01   7.0686190E-02
   2.8985507E-01   2.6520784E+02   1.5154734E+02   4.1675518E+02   1.0644033E-01   1.7652444E-01   1.3192546E-01
   3.0434783E-01   1.4433080E+02   7.2165398E+01   2.1649620E+02   9.4460366E-02   5.5079690E-06   6.2971741E-02
   3.1884058E-01   3.4442577E+02   1.3777031E+02   4.8219607E+02   1.7170589E-01   1.9135778E-06   1.2264761E-01
   3.3333333E-01   1.6472537E+02   9.8835220E+01   2.6356059E+02   1.9993374E-01   8.5108042E-02   1.5687410E-01
   3.4782609E-01   2.2100653E+02   3.1572362E+01   2.5257889E+02   2.0764531E-01   9.5851522E-06   1.8169085E-01
   3.6231884E-01   1.5154734E+02   9.0928402E+01   2.4247574E+02   5.5827742E-02   1.2424752E-01   8.1485161E-02
   3.7681159E-01   1.1657487E+02   2.9143719E+01   1.4571859E+02   9.9546362E-02   5.2523810E-02   9.0141852E-02
   3.9130435E-01   1.1225729E+02   1.1225729E+02   2.2451457E+02   8.5329509E-02   3.0558393E-01   1.9545672E-01
   4.0579710E-01   1.3531012E+02   2.7062024E+01   1.6237215E+02   2.5261868E-01   2.4348854E-01   2.5109699E-01
   4.2028986E-01   5.2257702E+01   2.6128851E+01   7.8386554E+01   2.4059647E-01   1.8572399E-06   1.6039826E-01
   4.3478261E-01   7.5773668E+01   2.5257889E+01   1.0103156E+02   1.1697082E-01   2.2463206E-01   1.4388613E-01
   4.4927536E-01   1.9554495E+02   7.3329357E+01   2.6887431E+02   2.1559327E-01   1.1716747E-01   1.8874987E-01
   4.6376812E-01   1.1839636E+02   7.1037814E+01   1.8943417E+02   1.7664138E-01   2.1605301E-01   1.9142074E-01
